timestamp,event_type,key_state,*mouse_x,*mouse_y,mouse_button
1788191379.0942948,mouse_move,,*2824,*1404,
1788191379.1265106,mouse_move,,*2825,*1398,
1788191379.1591775,mouse_move,,*2827,*1393,
1788191379.1833,mouse_move,,*2828,*1388,
1788191379.2045875,mouse_move,,*2830,*1382,
1788191379.2411497,mouse_move,,*2831,*1377,
1788191379.2692513,mouse_move,,*2832,*1371,
1788191379.300043,mouse_move,,*2833,*1366,
1788191379.321491,mouse_move,,*2834,*1362,
1788191379.339816,mouse_move,,*2834,*1357,
1788191379.3734112,mouse_move,,*2835,*1352,
1788191379.396987,mouse_move,,*2835,*1347,
1788191379.4221418,mouse_move,,*2834,*1341,
1788191379.4508677,mouse_move,,*2833,*1335,
1788191379.4701324,mouse_move,,*2832,*1329,
1788191379.5037966,mouse_move,,*2830,*1324,
1788191379.5246546,mouse_move,,*2828,*1318,
1788191379.5674453,mouse_move,,*2826,*1313,
1788191379.5952451,mouse_move,,*2823,*1308,
1788191379.6154265,mouse_move,,*2820,*1303,
1788191379.640564,mouse_move,,*2817,*1297,
1788191379.666369,mouse_move,,*2814,*1292,
1788191379.695936,mouse_move,,*2811,*1286,
1788191379.7176008,mouse_move,,*2807,*1281,
1788191379.7378778,mouse_move,,*2803,*1276,
1788191379.7606525,mouse_move,,*2799,*1270,
1788191379.7883873,mouse_move,,*2794,*1264,
1788191379.8144236,mouse_move,,*2790,*1259,
1788191379.8258395,mouse_move,,*2785,*1253,
1788191379.853561,mouse_move,,*2781,*1246,
1788191379.8730052,mouse_move,,*2776,*1241,
1788191379.8902597,mouse_move,,*2771,*1235,
1788191379.913306,mouse_move,,*2767,*1230,
1788191379.9325132,mouse_move,,*2763,*1226,
1788191379.9567637,mouse_move,,*2759,*1222,
1788191379.9847634,mouse_move,,*2755,*1218,
1788191380.0078354,mouse_move,,*2751,*1213,
1788191380.024004,mouse_move,,*2747,*1209,
1788191380.0568335,mouse_move,,*2744,*1205,
1788191380.0830407,mouse_move,,*2740,*1201,
1788191380.1251624,mouse_move,,*2737,*1196,
1788191380.1493986,mouse_move,,*2734,*1192,
1788191380.1662526,mouse_move,,*2730,*1187,
1788191380.186561,mouse_move,,*2726,*1182,
1788191380.2143502,mouse_move,,*2722,*1177,
1788191380.2406301,mouse_move,,*2718,*1172,
1788191380.281906,mouse_move,,*2714,*1168,
1788191380.3201532,mouse_move,,*2710,*1163,
1788191380.348842,mouse_move,,*2706,*1159,
1788191380.3712008,mouse_move,,*2702,*1155,
1788191380.3871095,mouse_move,,*2698,*1151,
1788191380.40785,mouse_move,,*2693,*1147,
1788191380.446239,mouse_move,,*2690,*1142,
1788191380.5189533,mouse_click,down,*2690,*1142,Button.left
1788191380.6350396,mouse_click,up,*2690,*1142,Button.left
1788191380.659731,mouse_move,,*2686,*1138,
1788191380.6768649,mouse_move,,*2683,*1135,
1788191380.6977537,mouse_move,,*2679,*1131,
1788191380.7237353,mouse_move,,*2675,*1127,
1788191380.756237,mouse_move,,*2672,*1123,
1788191380.7847755,mouse_move,,*2668,*1120,
1788191380.8130026,mouse_move,,*2665,*1116,
