timestamp,event_type,key_state,*mouse_x,*mouse_y,mouse_button
1788191378.6557035,mouse_move,,*2795,*1776,
1788191378.6814878,mouse_move,,*2792,*1775,
1788191378.7004666,mouse_move,,*2788,*1775,
1788191378.7178416,mouse_move,,*2784,*1773,
1788191378.7333272,mouse_move,,*2780,*1773,
1788191378.7461138,mouse_move,,*2776,*1772,
1788191378.7556658,mouse_move,,*2772,*1771,
1788191378.770271,mouse_move,,*2767,*1770,
1788191378.7871664,mouse_move,,*2763,*1769,
1788191378.8067963,mouse_move,,*2759,*1769,
1788191378.8231697,mouse_move,,*2754,*1768,
1788191378.8367262,mouse_move,,*2750,*1767,
1788191378.8557281,mouse_move,,*2745,*1766,
1788191378.8821373,mouse_move,,*2741,*1765,
1788191378.8995504,mouse_move,,*2737,*1765,
1788191378.914155,mouse_move,,*2733,*1764,
1788191378.937255,mouse_move,,*2730,*1763,
1788191378.9524295,mouse_move,,*2726,*1763,
1788191378.9741633,mouse_move,,*2722,*1762,
1788191378.9836214,mouse_move,,*2718,*1761,
1788191379.002715,mouse_move,,*2715,*1761,
1788191379.0194137,mouse_move,,*2711,*1759,
1788191379.0542228,mouse_move,,*2707,*1758,
1788191379.0819712,mouse_move,,*2703,*1756,
1788191379.0967567,mouse_move,,*2700,*1754,
1788191379.1093302,mouse_move,,*2696,*1752,
1788191379.1221023,mouse_move,,*2693,*1750,
1788191379.144873,mouse_move,,*2690,*1747,
1788191379.1674137,mouse_move,,*2687,*1744,
1788191379.1866887,mouse_move,,*2685,*1741,
1788191379.2022245,mouse_move,,*2682,*1739,
1788191379.2200952,mouse_move,,*2680,*1736,
1788191379.2349489,mouse_move,,*2678,*1732,
1788191379.6372762,mouse_move,,*2676,*1729,
1788191379.65478,mouse_move,,*2674,*1726,
1788191379.6720297,mouse_move,,*2673,*1723,
1788191379.6897178,mouse_move,,*2672,*1720,
1788191379.7053614,mouse_move,,*2670,*1717,
1788191379.7231975,mouse_move,,*2668,*1715,
1788191379.7370048,mouse_move,,*2666,*1713,
1788191379.7505968,mouse_move,,*2664,*1711,
1788191380.2286818,mouse_move,,*2662,*1709,
1788191380.2531383,mouse_move,,*2659,*1707,
1788191380.2697153,mouse_move,,*2657,*1706,
1788191380.2991521,mouse_move,,*2655,*1704,
1788191380.3156388,mouse_move,,*2652,*1702,
1788191380.326375,mouse_move,,*2650,*1701,
1788191380.3438482,mouse_move,,*2647,*1699,
1788191380.3675506,mouse_move,,*2644,*1699,
1788191380.3813446,mouse_move,,*2641,*1697,
1788191380.403176,mouse_move,,*2638,*1696,
1788191380.4127998,mouse_move,,*2635,*1695,
1788191380.432548,mouse_move,,*2632,*1694,
1788191380.444529,mouse_move,,*2630,*1693,
1788191380.455573,mouse_move,,*2628,*1692,
1788191380.4875736,mouse_move,,*2627,*1692,
1788191380.496621,mouse_move,,*2625,*1691,
1788191380.5076647,mouse_move,,*2623,*1690,
1788191380.5266457,mouse_move,,*2621,*1690,
1788191380.5430503,mouse_move,,*2620,*1689,
1788191380.5709734,mouse_move,,*2618,*1688,
1788191380.5861938,mouse_move,,*2615,*1688,
1788191380.6133196,mouse_move,,*2613,*1687,
1788191381.013202,mouse_move,,*2611,*1687,
1788191381.0317457,mouse_move,,*2609,*1686,
1788191381.0426714,mouse_move,,*2607,*1685,
1788191381.055055,mouse_move,,*2604,*1684,
1788191381.071922,mouse_move,,*2602,*1683,
1788191381.0887709,mouse_move,,*2601,*1683,
1788191381.4974825,mouse_move,,*2598,*1682,
1788191381.7750854,mouse_move,,*2595,*1682,
1788191381.7979424,mouse_move,,*2593,*1682,
1788191381.81558,mouse_move,,*2591,*1681,
1788191381.8335276,mouse_move,,*2589,*1681,
1788191381.8560154,mouse_move,,*2586,*1681,
1788191381.8775425,mouse_move,,*2584,*1681,
1788191381.9032748,mouse_move,,*2582,*1681,
1788191381.9226847,mouse_move,,*2581,*1680,
1788191381.9359443,mouse_move,,*2578,*1680,
1788191381.9531608,mouse_move,,*2577,*1680,
1788191381.9726124,mouse_move,,*2575,*1680,
1788191381.9880998,mouse_move,,*2574,*1679,
1788191382.01001,mouse_move,,*2572,*1679,
1788191382.02403,mouse_move,,*2570,*1679,
1788191382.0431633,mouse_move,,*2569,*1679,
1788191382.063639,mouse_move,,*2567,*1679,
1788191382.0826838,mouse_move,,*2566,*1678,
1788191382.098962,mouse_move,,*2564,*1678,
1788191382.1130142,mouse_move,,*2562,*1678,
1788191382.1278212,mouse_move,,*2561,*1677,
1788191382.1443436,mouse_move,,*2559,*1677,
1788191382.1651225,mouse_move,,*2558,*1677,
1788191382.188191,mouse_move,,*2556,*1678,
1788191382.2073762,mouse_move,,*2554,*1677,
1788191382.2400322,mouse_move,,*2552,*1677,
1788191382.253881,mouse_move,,*2550,*1677,
1788191382.2664685,mouse_move,,*2548,*1677,
1788191382.2832963,mouse_move,,*2547,*1677,
1788191382.2972224,mouse_move,,*2546,*1677,
1788191382.3114612,mouse_move,,*2544,*1676,
1788191382.3284843,mouse_move,,*2543,*1675,
1788191382.3458326,mouse_move,,*2541,*1675,
1788191382.3680406,mouse_move,,*2540,*1675,
1788191382.3825114,mouse_move,,*2539,*1674,
1788191382.4015985,mouse_move,,*2537,*1674,
1788191382.4243639,mouse_move,,*2536,*1674,
1788191382.4393978,mouse_move,,*2534,*1673,
1788191382.4614804,mouse_move,,*2533,*1672,
1788191382.476738,mouse_move,,*2531,*1672,
1788191382.4939756,mouse_move,,*2529,*1672,
1788191382.5951772,mouse_click,down,*2529,*1672,Button.left
1788191382.6448953,mouse_click,up,*2529,*1672,Button.left
1788191382.6539598,mouse_move,,*2528,*1671,
1788191382.6745465,mouse_move,,*2527,*1669,
1788191382.6882465,mouse_move,,*2527,*1667,
1788191382.70946,mouse_move,,*2529,*1665,
1788191382.7311776,mouse_move,,*2530,*1665,
1788191382.7421815,mouse_move,,*2532,*1664,
1788191382.7565594,mouse_move,,*2535,*1664,
1788191382.7769337,mouse_move,,*2537,*1664,
1788191382.7923627,mouse_move,,*2538,*1666,
1788191382.810528,mouse_move,,*2540,*1668,
1788191382.826845,mouse_move,,*2542,*1670,
1788191382.8431263,mouse_move,,*2543,*1673,
1788191382.8662972,mouse_move,,*2543,*1675,
1788191382.8786547,mouse_move,,*2543,*1677,
1788191382.900117,mouse_move,,*2543,*1680,
1788191383.138722,mouse_move,,*2542,*1682,
